RDB$RELATION_NAME	FIELD_NAME	FIELD_TYPE	FIELD_CHARSET	FIELD_COLLATION	FIELD_DEFAULT	FIELD_CHECK	FIELD_DESCRIPTION	
SOCSYST31_MOV_OPENHISTORY      	RELA_SOCUSUA02                 	BIGINT	null	null	null	null	null	
SOCSYST13_ARB_REPORTES         	RELA_SOCSYST04                 	BIGINT	null	null	null	null	null	
SOCSYST17_TBL_CONFIGURACION    	RELA_SOCUSUA02                 	BIGINT	null	null	null	null	null	
VW_MSGPOLI07_CONCILIADAS       	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
VW_PYMVENT20_PYMVENT24         	RELA_SOCUSUA42                 	BIGINT	null	null	null	null	null	
CBO_FOLIOS_FACTURAS            	RELA_SOCWFLO01                 	BIGINT	null	null	null	null	null	
PYMINGR05_MOV_IMPUESTOS        	RELA_PYMINGR02                 	BIGINT	null	null	null	null	null	
SOCSYST22_TBL_DOCNRO_CANCEL    	RELA_SICCONT02_BANCO           	BIGINT	null	null	null	null	null	
GRID_PYMVENT10W                	RELA_PYMVENT01                 	BIGINT	null	null	null	null	null	
CBO_PYMINVE50_MANUAL           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMINVE50                 	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
REP_SOCUSUA41                  	SOCUSUA50_DESCRI               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
REP_SOCUSUA41_ENTIDADES        	SOCUSUA50_DESCRI               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
ZTMPPOLI03_BALANZA             	ZTMPPOLI03_USER                	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
ZTMPPOLI04_BALANCE             	ZTMPPOLI04_USER                	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
MSGPOLI03_MOV_SALDOS           	RELA_SOCSYST01                 	BIGINT	null	null	null	null	este rela es actualizado por trigger buscando la empresa de la cuenta contable	
MSGPOLI01_CAB_POLIZAS          	RELA_SOCWFLO01                 	BIGINT	null	null	null	null	RELA DEL ORGANIGRAMA DONDE ESTA PARADO POR JERARQUIA EL USUARIO	
SOCSYST30_MOV_IDIOMAS          	RELA_SOCSYST10                 	BIGINT	null	null	null	null	IDIOMA	
MSGPOLI06_MOV_CUENTAS          	RELA_MSGPOLI04                 	BIGINT	null	null	null	null	OJO AQUI SOLO SE LLEVA EL ULTIMO MOVIMIENTO DE BANCO QUE ACUMULO EN LAS CUENTAS
BASICAMENTE ESTA TABLA ES UN TEMPORARI DE ACUMULADORES Y EL RELA_MSGPOLI04 SOLO
ES DE CONSULTO DEL ULTIMO MOVIMIENTO QUE SUMO AQUI	
MSGPOLI10_MOV_CONCILIADAS      	RELA_MSGPOLI04                 	BIGINT	null	null	null	null	este campo se actualiza por triggers para aceder facilmente a las conciliadas de cada banco	
CBO_CUENTAS_PYMVENT03          	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_MED_ESPECIALIDADES         	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOMOVISTOCK              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
SOCUTIL05_MOV_ERRORES          	ID_SOCUTIL05                   	BIGINT	null	null	null	null	null	
CBO_DESCUENTOS_COMPRAS         	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
GRID_TREE_SICCONT02            	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_PYMINGR30_ANTICIPOS       	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
MSGPOLI02_DET_POLIZAS          	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
MSGPOLI04_CAB_BANCOS           	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
MSGPOLI05_MOV_CONCILIACION     	RELA_MSGPOLI04                 	BIGINT	null	null	null	null	null	
MSGPOLI07_DET_FACTURAS         	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
MSGPOLI08_MOV_FACTURAS         	RELA_MSGPOLI07                 	BIGINT	null	null	null	null	null	
MSGPOLI09_CAB_IMPUESTOS        	RELA_SICCONT73                 	BIGINT	null	null	null	null	null	
PYMVENT11_DET_RENDICIONES      	RELA_PYMVENT10                 	BIGINT	null	null	null	null	null	
PYMVENT03_DET_CUENTAS          	RELA_PYMVENT01                 	BIGINT	null	null	null	null	null	
PYMINGR20_MOV_UPLOADS          	RELA_PYMINGR01                 	BIGINT	null	null	null	null	null	
SICEGRE07_MOV_REFERENTES       	RELA_SICEGRE02                 	BIGINT	null	null	null	null	null	
SICEMPR02_DET_IMPUESTOS        	RELA_SICEMPR01                 	BIGINT	null	null	null	null	null	
SICCONT71_MOV_ACTIVO           	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
SICCONT72_MOV_EMPRESAS         	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
SICCONT73_MOV_IMPUESTOS        	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
SICCONT74_MOV_SICINGR01        	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
SICCONT75_MOV_SICEGRE01        	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
SICCONT66_DEP_ACTIVOS          	RELA_SICGEST30                 	BIGINT	null	null	null	null	null	
SICCONT68_DEP_SERVICIOS        	RELA_SICGEST20                 	BIGINT	null	null	null	null	null	
SOCSYST24_CONTADORES_RESERVA   	RELA_SOCSYST21                 	BIGINT	null	null	null	null	null	
SOCSYST07_DET_BARCODE          	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
VW_PYMINGR01_PYMINGR41         	RELA_PYMINGR40                 	BIGINT	null	null	null	null	null	
VW_PYMINGR01_FACTURA           	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
ZTMPCONT01_IMPORTACION         	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI02_CONCONCILIAR    	MARCA                          	INTEGER	null	null	null	null	null	
CBO_CUENTAS_EGRESOS_PREVIO     	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI07_SUM             	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
VW_PYMVENT35_TOT_PUNTOS        	RELA_PYMVENT24                 	BIGINT	null	null	null	null	null	
CBO_TIPOBENEFICIARIO           	SOCSYST10_FILTRO_DES           	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI01                 	SOCWFLO01_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
MSGPOLI20_CAB_IMPUESTOS        	RELA_SOCSYST01                 	BIGINT	null	null	null	null	empresa	
MSGPOLI23_DET_BITACORA         	RELA_SOCSYST01                 	BIGINT	null	null	null	null	actualizado por trigger	
CBO_ARCO_ENTIDADES             	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_CATEGORIAPOLIZAS           	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_CATEGORIAS_CTAS            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_CLASIFICADORES             	ID_SOCSYST05                   	BIGINT	null	null	null	null	null	
CBO_CENTRO_DE_COSTO            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_SOCUSUA50_SICTEMP02        	ID_SOCUSUA50                   	BIGINT	null	null	null	null	null	
CBO_TABLASIMPUESTOS            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TBLMAESTROS                	ID_SOCSYST09                   	BIGINT	null	null	null	null	null	
CBO_TIPOACCIONPOLIZAS          	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOBITACORA               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOCLAS                   	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOCONCEPTO               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOCLIENTE                	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOCOMISION               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOCOMBUSTIBLES           	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPODETFAC                 	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPODETFACTURA             	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPODOCUMENTOS             	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPODOCUMENTOSIMP          	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPODEPOSITO               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPODOCU_BODEGA            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOEMPLEADO               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOENVASE                 	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOGASTO                  	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOIMPORTE                	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOIMPORTES               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOLICENCIA               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOMERCANCIA              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOOPERACION              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOPUESTOS                	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOPOLIZAS                	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOPOLIZAS2               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOREFERENCIAS            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOREFERENCIASPOLIZAS     	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TRANSPORTES                	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSUSUARIOS              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSPROCESOS              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSOCIEDADES             	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSERVICIO               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSPAGOS_GASTOS          	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSDEARCHIVOS            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSSUBREPORTES           	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOTRANSACCION            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOVARIABLES              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOVENCIMIENTOS           	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPO_SUMACUENTAS           	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPO_UNIDAD                	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPO_DOMICILIO             	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPO_FACTURAS              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPO_FILTROPOLIZAS         	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_UNIDADTRANSPORTE           	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_UNIDADMEDIDAS              	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_UNIDADBIENES               	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_UNIDADSERVICIOS            	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_USUARIOS                   	ID_SOCUSUA02                   	BIGINT	null	null	null	null	null	
CBO_USUARIOS_CLIENTES          	ID_SOCUSUA02                   	BIGINT	null	null	null	null	null	
CBO_ZONAS                      	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
GRID_MENU_WORKFLOW             	ID_SOCUSUA03                   	BIGINT	null	null	null	null	null	
CBO_ACREDITAMIENTOS            	RELA_MSGPOLI24                 	BIGINT	null	null	null	null	null	
CBO_ACCESOS                    	RELA_SOCSYST04                 	BIGINT	null	null	null	null	null	
GRID_ACCESO                    	RELA_SOCSYST04                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI02_MSGPOLI01       	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
MSGPOLI11_DET_POLIZAS          	RELA_MSGPOLI04                 	BIGINT	null	null	null	null	null	
MSGPOLI21_DET_INGRESOS         	RELA_MSGPOLI20                 	BIGINT	null	null	null	null	null	
MSGPOLI22_DET_EGRESOS          	RELA_MSGPOLI20                 	BIGINT	null	null	null	null	null	
MSGPOLI24_ARB_ORGANIZADOR      	RELA_SOCSYST06                 	BIGINT	null	null	null	null	null	
PYMVENT20_CAB_TICKETS          	RELA_PYMVENT10                 	BIGINT	null	null	null	null	null	
REP_PYMINVE10_LISTAPRECIOS     	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
SOCSYST19_DET_ADDENDAS         	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
CBO_SOCSYST13                  	RELA_SOCSYST13                 	BIGINT	null	null	null	null	null	
CBO_CANTIDAD_IMPS              	IDX_IMP                        	INTEGER	null	null	null	null	null	
CBO_UNIDADTRANSPORTE_INF       	ID_SOCSYST10                   	BIGINT	null	null	null	null	null	
CBO_TIPOSPOLIZAS               	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI02_SICONCILIAR     	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI02_SINCON_GROUP    	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_REPORTES_USUARIOS         	SOCSYST13_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT70_CTAS            	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT70_CTAS_FACT       	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT73_CTAS            	SOCSYST10_CODIGO_EXT1          	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT74_CTAS            	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT74_CTAS_FACT       	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT75_CTAS            	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SICCONT75_CTAS_FACT       	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI06                 	SICCONT02_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI21                 	SICCONT02_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI22                 	SICCONT02_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
VR_MSGPOLI01_MSGPOLI02         	GRUPO                          	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_SOCSYST18                 	SOCSYST18_DESCRIPCION          	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_MSGPOLI33                 	ID_MSGPOLI33                   	BIGINT	null	null	null	null	null	
GRID_ON2REGI05                 	ID_ON2REGI05                   	BIGINT	null	null	null	null	null	
GRID_SOCSYST09                 	ID_SOCSYST09                   	BIGINT	null	null	null	null	null	
GRID_SOCSYST02_03_04           	ID_SOCSYST02                   	BIGINT	null	null	null	null	null	
CBO_CFDIS_BANCOS_SICINGR01     	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_SICCONT02                 	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_SICCONT02_AFECTABLES      	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_SICEGRE07                 	RELA_SICEGRE02                 	BIGINT	null	null	null	null	null	
GRID_SICEMPR01                 	RELA_SOCSYST10                 	BIGINT	null	null	null	null	null	
GRID_REPORTES_PARAM            	RELA_SOCSYST13                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI08                 	RELA_MSGPOLI07                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI08_SALDOS          	RELA_MSGPOLI07                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI04_MSGPOLI05       	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI10                 	RELA_MSGPOLI05                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI25                 	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI28                 	RELA_SICCONT02                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI29                 	RELA_MSGPOLI28                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI30_SIN             	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI34_PORPAGAR        	RELA_SOCSYST01                 	BIGINT	null	null	null	null	null	
GRID_SOCSYST23                 	RELA_SOCSYST04                 	BIGINT	null	null	null	null	null	
SRHMAIN11_DET_INGRESOS         	RELA_SRHMAIN10                 	BIGINT	null	null	null	null	null	
SRHRELO01_MOV_EMPLEADOS        	RELA_SRHMAIN10                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI23                 	RELA_MSGPOLI20_AUX             	BIGINT	null	null	null	null	null	
GRID_MSGPOLI09                 	MARCA                          	INTEGER	null	null	null	null	null	
